2025-07-05 21:24:37,671 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-data-jpa/3.5.4-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:38,027 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-data-jpa/3.5.4-SNAPSHOT/spring-boot-starter-data-jpa-3.5.4-20250704.091544-28.pom
2025-07-05 21:24:38,261 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-data-jpa/3.5.4-SNAPSHOT/spring-boot-starter-data-jpa-3.5.4-20250704.091544-28.pom
2025-07-05 21:24:38,545 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter/3.5.4-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:38,785 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter/3.5.4-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:39,151 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter/3.5.4-SNAPSHOT/spring-boot-starter-3.5.4-20250704.091544-28.pom
2025-07-05 21:24:39,391 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter/3.5.4-SNAPSHOT/spring-boot-starter-3.5.4-20250704.091544-28.pom
2025-07-05 21:24:39,979 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot/3.5.4-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:40,365 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot/3.5.4-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:40,983 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot/3.5.4-SNAPSHOT/spring-boot-3.5.4-20250704.091544-28.pom
2025-07-05 21:24:41,290 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot/3.5.4-SNAPSHOT/spring-boot-3.5.4-20250704.091544-28.pom
2025-07-05 21:24:41,558 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-core/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:41,839 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-core/6.2.9-SNAPSHOT/maven-metadata.xml
